,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_fraction,param_max_depth,param_num_iterations,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
32,20.40622901916504,0.6388969421386719,1.0355268716812134,0.007505059242248535,0.7,7,150,0.8384929115325215,0.8327231856403031,0.8356080485864124,0.002884862946109179,68
33,64.05518996715546,1.8438609838485718,1.6135363578796387,0.13054752349853516,0.7,7,200,0.8389045691120307,0.8325291295416315,0.8357168493268311,0.0031877197851996053,67
34,43.67872858047485,0.46094346046447754,2.3863390684127808,0.17246901988983154,0.7,7,300,0.8385970311651778,0.8325867677173545,0.8355918994412661,0.003005131723911647,69
35,11.04674744606018,0.11816143989562988,0.4349859952926636,0.042941927909851074,0.7,10,50,0.8407802020635,0.8376107895558197,0.8391954958096599,0.0015847062538401624,32
36,19.604386568069458,1.5506036281585693,0.9453389644622803,0.05638694763183594,0.7,10,100,0.8415830341107308,0.8381516930122408,0.8398673635614857,0.0017156705492449853,25
37,40.208231925964355,0.9082188606262207,1.323961615562439,0.1927274465560913,0.7,10,150,0.8416251915084367,0.8381956760950338,0.8399104338017352,0.0017147577067014863,24
38,39.176055550575256,1.4832895994186401,1.7565394639968872,0.15777742862701416,0.7,10,200,0.8415769531922138,0.8380884035067382,0.8398326783494761,0.001744274842737814,26
39,60.23670744895935,5.761692523956299,2.7648074626922607,0.3424553871154785,0.7,10,300,0.8414881214238352,0.8381106948630906,0.839799408143463,0.0016887132803722893,27
40,13.409870982170105,1.5921670198440552,0.5362190008163452,0.06783616542816162,0.7,15,50,0.8412325371381761,0.8382443099948537,0.8397384235665148,0.0014941135716612375,28
41,23.58364164829254,1.0219684839248657,0.8094863891601562,0.043988704681396484,0.7,15,100,0.841803511461777,0.8393098215115952,0.8405566664866861,0.0012468449750909216,16
42,37.41856110095978,0.7682150602340698,1.5919997692108154,0.10414290428161621,0.7,15,150,0.8417010445620459,0.8392917179068415,0.8404963812344437,0.0012046633276021623,18
43,50.52497947216034,0.21173465251922607,1.9210104942321777,0.047876596450805664,0.7,15,200,0.8417071312415758,0.8391051028782041,0.84040611705989,0.0013010141816858778,22
44,55.00535714626312,0.9128798246383667,2.4491530656814575,0.24026811122894287,0.7,15,300,0.8417795922447001,0.8391732551637232,0.8404764237042117,0.001303168540488453,20
45,11.475131630897522,0.6518164873123169,0.5169634819030762,0.030191421508789062,0.7,30,50,0.8412325371381761,0.8382443099948537,0.8397384235665148,0.0014941135716612375,28
46,18.394608974456787,0.04431509971618652,0.7686914205551147,0.10182845592498779,0.7,30,100,0.841803511461777,0.8393098215115952,0.8405566664866861,0.0012468449750909216,16
47,27.953837037086487,1.1084259748458862,1.3542594909667969,0.09717845916748047,0.7,30,150,0.8417010445620459,0.8392917179068415,0.8404963812344437,0.0012046633276021623,18
48,37.78841769695282,0.7283796072006226,1.7359850406646729,0.0407869815826416,0.7,30,200,0.8417071312415758,0.8391051028782041,0.84040611705989,0.0013010141816858778,22
49,69.38509404659271,1.2796460390090942,2.4551024436950684,0.222273588180542,0.7,30,300,0.8417795922447001,0.8391732551637232,0.8404764237042117,0.001303168540488453,20
50,5.58157742023468,0.5296105146408081,0.29586195945739746,0.02037191390991211,0.8,3,50,0.7901243386392818,0.7886438794441075,0.7893841090416946,0.0007402295975871276,95
51,12.624189376831055,0.2369694709777832,0.5527980327606201,0.06981706619262695,0.8,3,100,0.7908613994054111,0.7885695727767577,0.7897154860910844,0.0011459133143267297,92
52,16.73519456386566,0.13595759868621826,0.7969740629196167,0.007514834403991699,0.8,3,150,0.790850512446635,0.7885288297964825,0.7896896711215587,0.0011608413250762117,93
53,19.298492908477783,0.03570890426635742,1.3916085958480835,0.16721570491790771,0.8,3,200,0.7907652345454259,0.7885382518987105,0.7896517432220682,0.001113491323357696,94
54,29.402750968933105,0.4751260280609131,1.5574195384979248,0.01047658920288086,0.8,3,300,0.7945233889253316,0.789465554905074,0.7919944719152028,0.002528917010128806,90
55,12.172471046447754,0.05807685852050781,0.4397529363632202,0.004801154136657715,0.8,7,50,0.8369044945550357,0.8298923240144511,0.8333984092847434,0.0035060852702922807,75
56,20.27439045906067,0.6750926971435547,0.7622165679931641,0.08673238754272461,0.8,7,100,0.8370473200609275,0.8303112420079168,0.8336792810344222,0.003368039026505343,73
57,21.827832579612732,0.3363074064254761,1.006024718284607,0.11897838115692139,0.8,7,150,0.8372062382784822,0.8300282376993047,0.8336172379888934,0.0035890002895887507,74
58,26.915720462799072,0.20041656494140625,1.3920165300369263,0.07006657123565674,0.8,7,200,0.8372078767783168,0.8303678561194441,0.8337878664488805,0.0034200103294363404,72
59,46.11392092704773,0.8608019351959229,2.42790150642395,0.19925665855407715,0.8,7,300,0.8373669064884145,0.8305266096212395,0.833946758054827,0.003420148433587511,71
60,10.83142900466919,0.32329487800598145,0.39786195755004883,0.007742881774902344,0.8,10,50,0.8404739259479054,0.8362514378639014,0.8383626819059034,0.0021112440420019696,45
61,18.35795545578003,0.20717453956604004,0.8391015529632568,0.05680561065673828,0.8,10,100,0.8407805682267,0.8364757023314364,0.8386281352790682,0.0021524329476317883,44
62,44.03191912174225,1.9210649728775024,2.0705074071884155,0.03494441509246826,0.8,10,150,0.8407875978484822,0.836494110580039,0.8386408542142606,0.002146743634221626,43
63,39.59475886821747,2.035185933113098,2.776534080505371,0.29004502296447754,0.8,10,200,0.8408283680281792,0.8366868820237254,0.8387576250259523,0.0020707430022268714,42
64,57.76477932929993,3.2688374519348145,2.2023450136184692,0.07568895816802979,0.8,10,300,0.8409837632169275,0.836650984032808,0.8388173736248677,0.0021663895920597254,41
65,9.004146933555603,0.37878596782684326,0.3701070547103882,0.020145058631896973,0.8,15,50,0.840806010384471,0.8369651402929283,0.8388855753386997,0.0019204350457713293,39
66,19.888238549232483,3.508691668510437,0.8278080224990845,0.11042773723602295,0.8,15,100,0.8409433637753522,0.8373962079507371,0.8391697858630447,0.0017735779123075335,33
67,34.42462205886841,0.5494818687438965,1.407152533531189,0.08845961093902588,0.8,15,150,0.8410129220752022,0.8371745107599553,0.8390937164175787,0.001919205657623435,37
