,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_num_iterations,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,3.3932883739471436,0.01714521779216174,0.31160227457682294,0.010687259146915406,0.1,3,50,0.8427570666601529,0.8434365921206053,0.8233058782274949,0.8364998456694176,0.009333667423427942,30
1,5.281935214996338,0.21134596460369,0.5247247219085693,0.05281787975287955,0.1,3,100,0.8512921245771652,0.8501560277447208,0.8326553232499372,0.8447011585239409,0.008530310255768322,21
2,6.875745455423991,0.10008098731935483,0.7763857046763102,0.012668783655271904,0.1,3,150,0.8556183731300966,0.8537689722166973,0.8369765757169497,0.8487879736879145,0.008385976884299349,17
3,8.853016297022501,0.11775012231814763,0.9999105135599772,0.03378343721041158,0.1,3,200,0.8581986794219526,0.8566812858217305,0.839051024786535,0.8513103300100727,0.008690743898247626,13
4,12.917509078979492,0.3833306771938374,1.6922659873962402,0.49716342734855745,0.1,3,250,0.8600394485395768,0.8581512292014983,0.8399796191216058,0.8527234322875602,0.009044148147604993,11
5,5.342406272888184,0.5777311314239433,0.6603500843048096,0.2877569654395689,0.1,7,50,0.8632123492050763,0.8605228193846782,0.8415758296609844,0.8551036660835797,0.009628435711338677,10
6,7.564407269159953,0.045680737369127124,0.944998025894165,0.046697600192745804,0.1,7,100,0.8657400603617524,0.8636725974614252,0.8444613505197793,0.8579580027809857,0.00958082520475148,8
7,10.235469341278076,0.02046933153700104,1.3932629426320393,0.04242363872989445,0.1,7,150,0.8661927701877675,0.8642300194089022,0.845074442987967,0.8584990775282123,0.009526409154182694,5
8,12.669291416803995,0.02881820269293144,1.8209835688273113,0.16929695852431334,0.1,7,200,0.8664407167216375,0.8643633979292084,0.8454104562104909,0.8587381902871122,0.009462212040680363,1
9,15.32942271232605,0.2823492583506061,2.2803382873535156,0.1789053510542628,0.1,7,250,0.8661657052281597,0.8641560094846162,0.8455154926053774,0.8586124024393845,0.0092971861207388,3
10,5.238554398218791,0.2526868420954536,0.535248597462972,0.10271593120395897,0.1,10,50,0.8643451094094893,0.8621330826102322,0.8433895240093048,0.8566225720096755,0.009400653706888088,9
11,7.568590402603149,0.14506572445111604,0.9292839368184408,0.04488295784554986,0.1,10,100,0.865822832339819,0.8631258721014692,0.8456950818172551,0.8582145954195145,0.008920839432089267,7
12,12.075841744740805,0.20245744259416718,1.388960361480713,0.12442589216262627,0.1,10,150,0.8665109668290603,0.863416238493595,0.8459809682008284,0.8586360578411613,0.00903724907337137,2
13,13.927409251530966,1.0167866827955003,1.9323134422302246,0.26364421493007817,0.1,10,200,0.8661154789821989,0.8635293912106732,0.8461641178586148,0.8586029960171623,0.00885875197654467,4
14,17.469573974609375,0.3800355959279304,2.2637903690338135,0.1885876034690829,0.1,10,250,0.8654897136787798,0.8631647872910697,0.8461371821455472,0.8582638943717988,0.008627250730130633,6
15,3.673611640930176,0.07026306308204794,0.2774983247121175,0.017913908610528054,0.01,3,50,0.8109669351151857,0.8169068442294247,0.8005428297235513,0.8094722030227205,0.00676367310013787,50
16,6.528965393702189,0.04990647213406217,0.44880978266398114,0.011959252389664402,0.01,3,100,0.8164896141556977,0.8213327739586497,0.8036498046754394,0.8138240642632623,0.007461041832502833,49
17,7.903768062591553,0.22976678636178446,0.6436452865600586,0.038488567984679825,0.01,3,150,0.821541876552291,0.8254300076982796,0.8063067974424434,0.8177595605643381,0.008252423009709473,48
18,10.421441713968912,0.17897668710002013,0.959537665049235,0.08309247384386644,0.01,3,200,0.8256470639772392,0.8293207359564532,0.8098879491416162,0.8216185830251028,0.008429305820924963,47
19,13.719886938730875,0.1923291665974997,1.3227473894755046,0.08215748848378626,0.01,3,250,0.8294882731227072,0.8324658872453697,0.8121837299246893,0.8247126300975888,0.008942279766097282,43
20,5.346558570861816,0.07835300307335731,0.49608906110127765,0.06758718221473148,0.01,7,50,0.8475358222310752,0.8458542709969961,0.8273073745160395,0.840232489248037,0.009165182186393608,24
21,9.613693714141846,0.2638533763119763,0.796749989191691,0.012060463896659159,0.01,7,100,0.8503197752272869,0.849640071515073,0.8301474166734268,0.8433690878052623,0.009353250412660708,22
22,13.170009930928549,0.2654943762341197,1.4471091429392497,0.07176148834653161,0.01,7,150,0.8539996563074929,0.8535552715006725,0.8331578970219036,0.8469042749433564,0.009721849924566326,19
23,17.760353008906048,0.4250487791370523,2.0958470503489175,0.13177920843323893,0.01,7,200,0.85631360933116,0.8558220631857691,0.8353202028297165,0.8491519584488819,0.009782586639347023,16
24,22.512550354003906,0.28263081376456284,2.412956953048706,0.09541418335944929,0.01,7,250,0.8580548668031118,0.8573244749042632,0.836423637590474,0.8506009930992829,0.010029337797975296,14
25,5.612271070480347,0.10985108261311326,0.5057579676310221,0.06103312596478789,0.01,10,50,0.8501695356526455,0.8489248199070873,0.8306821720879718,0.8432588425492349,0.008907555191716595,23
26,10.634326378504435,0.1353711653757644,0.9058810075124105,0.09068275463981935,0.01,10,100,0.8522876470311573,0.8518430145955971,0.8330243877346044,0.8457183497871196,0.008977821894116262,20
27,15.73035971323649,0.08483082817295,1.827883243560791,0.27966789783211776,0.01,10,150,0.8552492731995127,0.8548483904564123,0.835052191493458,0.8483832850497944,0.009427927248314724,18
28,19.331207195917766,1.641504715795684,1.706067641576131,0.026750739012831516,0.01,10,200,0.8571450170156427,0.8568084165009884,0.8365544122082684,0.8501692819082999,0.009628147370712655,15
