,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_fraction,param_max_depth,param_num_iterations,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,30.073937733968098,0.27491856731038755,0.5307531356811523,0.09616130162393018,0.5,3,50,0.7987649964173162,0.8051576647644744,0.784736280245826,0.7962196471425388,0.008529061637037622,85
1,41.58523607254028,3.10775344027481,0.6407216389973959,0.05775461217768004,0.5,3,100,0.8000736902957222,0.8052773108443019,0.7847617500723405,0.7967042504041215,0.00870773228551661,84
2,58.7972993850708,0.7552357190806703,1.0410722891489665,0.08037379574601686,0.5,3,150,0.8000146060661925,0.8057441817960036,0.785288720466492,0.7970158361095626,0.008615913203306813,83
3,71.84203362464905,1.2511180566007156,1.355586051940918,0.13125006148621032,0.5,3,200,0.8000400512301304,0.8058093678076057,0.7853052459069414,0.7970515549815591,0.008633388137539777,82
4,97.15194574991862,0.7829139698853065,2.1030306816101074,0.09792089904565855,0.5,3,300,0.8003952359379467,0.8058690143311413,0.7852917376384504,0.7971853293025127,0.008701865871870712,81
5,48.922286669413246,1.7378680577352892,0.7185230255126953,0.038030557175554466,0.5,7,50,0.8513439969228442,0.8532503205857673,0.8316983520961627,0.8454308898682581,0.009741507847812022,64
6,99.64282004038493,15.34304655021019,1.1141675313313801,0.10052557998661162,0.5,7,100,0.8511753254534898,0.8530283735430475,0.8315847533225781,0.8452628174397051,0.009701392522029416,65
7,115.32815798123677,33.51481745932912,1.1364494959513347,0.17114743518543954,0.5,7,150,0.8513315775998668,0.8533589269576844,0.8323484554357892,0.8456796533311134,0.00946284539124412,63
8,86.3165225982666,0.46566076847491034,1.2595443725585938,0.012630750280775293,0.5,7,200,0.8514042168010676,0.853507035255068,0.8326522504162265,0.8458545008241206,0.00937478971274123,62
9,124.03541294733684,0.9334489472094176,1.7835745811462402,0.06356860428310776,0.5,7,300,0.8512615733781128,0.8534974770647503,0.8330118653653662,0.8459236386027431,0.009175519328592497,61
10,26.59877371788025,0.27698237195657055,0.4085702896118164,0.02600912968306156,0.5,10,50,0.8553624294031079,0.8564252505308011,0.8411023017924811,0.85096332724213,0.006986284867573774,13
11,47.75896064440409,0.7055787866483354,0.62596329053243,0.06365192738735119,0.5,10,100,0.8553262178778365,0.8562915033466987,0.841322639219329,0.8509801201479547,0.006840231352041433,12
12,69.61212094624837,1.0184808534541823,0.901920477549235,0.02027935804700003,0.5,10,150,0.8553517068818549,0.8563957292149762,0.8414853884637338,0.8510776081868549,0.00679610207253591,9
13,91.82334899902344,1.801864699732865,1.2214702765146892,0.024101905659356333,0.5,10,200,0.8555356396550571,0.8564307244447488,0.8416351246767433,0.8512004962588496,0.0067736028976712855,1
14,132.77284169197083,2.1217647425904995,1.699183702468872,0.10535001925228019,0.5,10,300,0.8553507237203976,0.856433798422194,0.8415732234710034,0.851119248537865,0.006764525538192138,8
15,25.43767770131429,0.5550348109151101,0.3084259827931722,0.00650636326299989,0.5,15,50,0.8554228844928938,0.8559245280839587,0.8412732047210756,0.8508735390993095,0.006791549980357317,14
16,48.52032923698425,0.5524413039632824,0.6056366761525472,0.06397104736218043,0.5,15,100,0.8554477513489873,0.8559858219666088,0.8415337112519252,0.8509890948558404,0.0066895734453091705,10
17,70.08986194928487,1.19710410531224,0.916730006535848,0.09069930062051666,0.5,15,150,0.8555801743149154,0.8560786753001979,0.8417057312280101,0.8511215269477077,0.006661082623937856,6
18,90.04787397384644,1.9052462746227738,1.207558552424113,0.04495334297078784,0.5,15,200,0.8555699347969837,0.8561142923403653,0.8418590919360676,0.8511811063578055,0.006595404761047755,2
19,151.4597250620524,7.211377395464826,1.7965176105499268,0.07939548726234134,0.5,15,300,0.8554977820300673,0.8561006163241285,0.8418654488131508,0.8511546157224489,0.006573041847735457,4
